Reward,Win,Sprint,DateTime,Flag
592.54661,False,70,2024-06-19 13:43:53.300760,False
449.06565,False,62,2024-06-19 13:43:53.300760,False
570.18009,False,67,2024-06-19 13:43:53.300760,False
489.58168,False,67,2024-06-19 13:43:53.300760,False
618.05287,False,69,2024-06-19 13:43:53.300760,False
537.13879,False,66,2024-06-19 13:43:53.300760,False
637.20291,False,70,2024-06-19 13:43:53.300760,False
629.07842,True,61,2024-06-19 13:43:53.300760,False
663.25253,True,57,2024-06-19 13:43:53.300760,False
527.84317,False,67,2024-06-19 13:43:53.300760,False
444.88664,False,62,2024-06-19 13:43:53.300760,False
518.79680,False,67,2024-06-19 13:43:53.300760,False
586.89004,False,69,2024-06-19 13:43:53.300760,False
513.22570,False,67,2024-06-19 13:43:53.300760,False
482.48607,False,67,2024-06-19 13:43:53.300760,False
480.63910,False,66,2024-06-19 13:43:53.300760,False
535.64988,False,66,2024-06-19 13:43:53.300760,False
697.35098,True,57,2024-06-19 13:43:53.300760,False
647.15589,False,69,2024-06-19 13:43:53.300760,False
584.36235,False,69,2024-06-19 13:43:53.300760,False
522.81767,False,65,2024-06-19 13:43:53.300760,False
594.80915,False,70,2024-06-19 13:43:53.300760,False
635.66499,False,69,2024-06-19 13:43:53.300760,False
551.93776,False,66,2024-06-19 13:43:53.300760,False
560.39783,False,68,2024-06-19 13:43:53.300760,False
497.81680,False,65,2024-06-19 13:43:53.300760,False
516.94154,False,66,2024-06-19 13:43:53.300760,False
575.05629,False,67,2024-06-19 13:43:53.300760,False
554.27139,False,67,2024-06-19 13:43:53.300760,False
511.58811,False,66,2024-06-19 13:43:53.300760,False
510.64634,False,67,2024-06-19 13:43:53.300760,False
565.46052,False,69,2024-06-19 13:43:53.300760,False
508.18801,False,66,2024-06-19 13:43:53.300760,False
527.95352,False,66,2024-06-19 13:43:53.300760,False
639.39748,True,61,2024-06-19 13:43:53.300760,False
543.59800,False,68,2024-06-19 13:43:53.300760,False
540.47107,False,68,2024-06-19 13:43:53.300760,False
514.20036,False,66,2024-06-19 13:43:53.300760,False
490.84511,False,65,2024-06-19 13:43:53.300760,False
510.90735,False,66,2024-06-19 13:43:53.300760,False
544.65159,False,67,2024-06-19 13:43:53.300760,False
604.06624,True,60,2024-06-19 13:43:53.300760,False
511.62766,False,65,2024-06-19 13:43:53.300760,False
537.56758,False,65,2024-06-19 13:43:53.300760,False
577.62069,False,68,2024-06-19 13:43:53.300760,False
534.14853,False,67,2024-06-19 13:43:53.300760,False
565.04347,False,68,2024-06-19 13:43:53.300760,False
562.63501,False,67,2024-06-19 13:43:53.300760,False
565.13334,False,68,2024-06-19 13:43:53.300760,False
565.64458,False,68,2024-06-19 13:43:53.300760,False
601.89807,False,71,2024-06-19 13:43:53.300760,False
605.00758,False,70,2024-06-19 13:43:53.300760,False
565.88350,False,69,2024-06-19 13:43:53.300760,False
544.35943,False,66,2024-06-19 13:43:53.300760,False
510.74563,False,66,2024-06-19 13:43:53.300760,False
574.93616,False,70,2024-06-19 13:43:53.300760,False
479.44626,False,65,2024-06-19 13:43:53.300760,False
525.74908,False,67,2024-06-19 13:43:53.300760,False
561.25012,False,67,2024-06-19 13:43:53.300760,False
598.30550,False,69,2024-06-19 13:43:53.300760,False
521.14531,False,66,2024-06-19 13:43:53.300760,False
593.52687,False,69,2024-06-19 13:43:53.300760,False
683.07353,True,55,2024-06-19 13:43:53.300760,False
586.26291,False,70,2024-06-19 13:43:53.300760,False
495.42615,False,65,2024-06-19 13:43:53.300760,False
590.12460,False,68,2024-06-19 13:43:53.300760,False
622.50475,False,70,2024-06-19 13:43:53.300760,False
547.22039,False,66,2024-06-19 13:43:53.300760,False
480.59060,False,65,2024-06-19 13:43:53.300760,False
544.43849,False,68,2024-06-19 13:43:53.300760,False
560.05540,False,67,2024-06-19 13:43:53.300760,False
547.63554,False,67,2024-06-19 13:43:53.300760,False
505.33789,False,66,2024-06-19 13:43:53.300760,False
563.23038,False,67,2024-06-19 13:43:53.300760,False
518.30772,False,67,2024-06-19 13:43:53.300760,False
690.62529,True,61,2024-06-19 13:43:53.300760,False
533.84366,False,67,2024-06-19 13:43:53.300760,False
542.47047,False,68,2024-06-19 13:43:53.300760,False
575.66858,False,70,2024-06-19 13:43:53.300760,False
546.52439,False,67,2024-06-19 13:43:53.300760,False
550.50246,False,66,2024-06-19 13:43:53.300760,False
533.12177,False,67,2024-06-19 13:43:53.300760,False
560.37890,False,67,2024-06-19 13:43:53.300760,False
571.02079,False,68,2024-06-19 13:43:53.300760,False
